timestamp,price,volume
1900-01-01 08:23:05.900,117.48,1
1900-01-01 08:23:07.400,117.46999999999998,3
1900-01-01 08:23:08.000,117.47,1
1900-01-01 08:23:08.300,117.48,2
1900-01-01 08:23:09.600,117.48,1
1900-01-01 08:23:11.300,117.47,1
1900-01-01 08:23:11.400,117.47,1
1900-01-01 08:23:11.500,117.47,3
1900-01-01 08:23:14.000,117.48,14
1900-01-01 08:23:15.900,117.48,8
1900-01-01 08:23:20.300,117.48,3
1900-01-01 08:23:23.100,117.48,13
1900-01-01 08:23:28.100,117.48,4
1900-01-01 08:23:28.200,117.48,1
1900-01-01 08:23:34.100,117.48,19
1900-01-01 08:23:37.900,117.48,19
1900-01-01 08:23:38.000,117.48,1
1900-01-01 08:23:38.400,117.48,1
1900-01-01 08:23:51.000,117.47,1
1900-01-01 08:23:55.000,117.47857142857143,17
1900-01-01 08:23:58.200,117.49,1
1900-01-01 08:23:58.700,117.48,8
1900-01-01 08:23:59.800,117.48,3
1900-01-01 08:24:00.000,117.48,4
1900-01-01 08:24:00.100,117.48,5
1900-01-01 08:24:01.600,117.47999999999999,7
1900-01-01 08:24:02.000,117.48,2
1900-01-01 08:24:05.800,117.48,1
1900-01-01 08:24:09.100,117.48,14
1900-01-01 08:24:10.200,117.48,5
1900-01-01 08:24:10.300,117.48,4
1900-01-01 08:24:12.100,117.47,37
1900-01-01 08:24:12.200,117.47,1
1900-01-01 08:24:14.000,117.47,3
1900-01-01 08:24:16.700,117.46999999999998,14
1900-01-01 08:24:23.600,117.47,4
1900-01-01 08:24:27.200,117.47,7
1900-01-01 08:24:27.400,117.47,1
1900-01-01 08:24:34.900,117.46999999999998,8
1900-01-01 08:24:39.000,117.47,13
1900-01-01 08:24:45.800,117.48,1
1900-01-01 08:24:49.900,117.48,3
1900-01-01 08:24:50.700,117.48,5
1900-01-01 08:24:56.000,117.49,8
1900-01-01 08:25:00.000,117.49,16
1900-01-01 08:25:00.500,117.4975,12
1900-01-01 08:25:01.100,117.5,2
1900-01-01 08:25:06.200,117.5,93
1900-01-01 08:25:11.700,117.51,1
1900-01-01 08:25:15.300,117.51,22
1900-01-01 08:25:15.400,117.51000000000002,46
1900-01-01 08:25:16.000,117.52,6
1900-01-01 08:25:16.100,117.52,3
1900-01-01 08:25:17.000,117.52000000000001,11
1900-01-01 08:25:17.200,117.52,2
1900-01-01 08:25:18.400,117.52,6
1900-01-01 08:25:18.600,117.52,7
1900-01-01 08:25:19.400,117.52,19
1900-01-01 08:25:19.600,117.52,6
1900-01-01 08:25:20.600,117.52,6
1900-01-01 08:25:22.700,117.52,1
1900-01-01 08:25:38.500,117.52,22
1900-01-01 08:25:38.600,117.52,3
1900-01-01 08:25:39.300,117.52,1
1900-01-01 08:25:40.700,117.52,1
1900-01-01 08:25:42.000,117.52,4
1900-01-01 08:25:49.700,117.52,1
1900-01-01 08:25:53.400,117.515,2
1900-01-01 08:25:56.900,117.51,26
1900-01-01 08:25:57.000,117.51,1
1900-01-01 08:26:00.400,117.5,11
1900-01-01 08:26:02.200,117.5,17
1900-01-01 08:26:02.300,117.5,30
1900-01-01 08:26:04.000,117.5,8
1900-01-01 08:26:06.900,117.51,9
1900-01-01 08:26:12.200,117.51,1
1900-01-01 08:26:15.000,117.50888888888888,16
1900-01-01 08:26:21.200,117.52,2
1900-01-01 08:26:21.400,117.52,2
1900-01-01 08:26:24.800,117.51000000000002,20
1900-01-01 08:26:24.900,117.51,1
1900-01-01 08:26:29.400,117.51,2
1900-01-01 08:26:30.300,117.51,11
